class,dist_fenda_palpebral_dir1,dist_intercantal_ext,dist_interpupilar,dist_nariz_labio_sup,dist_fenda_palpebral_esq1,dist_fenda_palpebral_esq2,dist_intercantal_int,dist_fenda_palpebral_dir2
0,0.6860063859854199,8.47705045445751,6.141104489540288,1.5222797280747127,0.690047068154916,0.6793077999201663,3.7088314996274856,0.652599557807036
0,0.681213929606258,8.399723551708794,6.164877168763181,1.3818824599932402,0.6777486631983678,0.7052256074934167,3.9482008927961267,0.6480693306781147
0,0.8621104320573725,12.376616677886608,9.086939359080388,1.6402200878931226,0.901382060052813,0.9204845133952705,5.5716284149721265,0.8166427744095515
0,0.4703176818032334,6.04689122577411,4.353550719424528,1.245940506861253,0.46828806347851115,0.47966922881900986,2.72344656868139,0.4471781326566817
0,0.7457196380065595,6.6160764850378735,4.739266831570567,1.1064573443861272,0.74207967935089,0.7365079125761984,2.8634525131760187,0.7167406568707801
0,1.0711039605677348,11.93794412252704,8.774629997487903,1.7846246081130683,1.0877191487191364,1.09737138589447,5.609299257483882,1.0433735605996175
0,0.6786858075794817,6.652100626975706,4.741668925473536,1.2061389797071191,0.6754788436994483,0.6696008717128266,2.838838124418157,0.6549795870330193
0,0.6109387157284615,6.6256652649050585,4.777821693388172,1.162790133258622,0.6018528645403087,0.6367334759967764,3.004222845873609,0.5982159459444508
0,0.9446898150318952,9.156702890789687,6.413177215571466,1.3571309632250534,0.9588230977869022,0.9524432846348041,3.793590659750407,0.9159178094525259
0,0.5116910434805326,5.767621909534504,4.163370917772727,0.9157134489175932,0.5124292771328277,0.5313284028152314,2.622496500160254,0.47859877706461573
0,0.5164228582319521,5.7842111053774765,4.242093233914006,0.8819509219939269,0.5430146794297784,0.5403368041503603,2.5952916954456446,0.4999701070106004
0,0.5751900054777414,6.368737382884282,4.639933899878481,1.0660714574395016,0.579395586022747,0.5679011011650749,2.7545459140307846,0.5505684700122507
0,0.5259464259211757,5.679817305020069,4.102776996981461,0.8790887929168179,0.5280164936252644,0.5268403980166059,2.530092132940526,0.49440380561190816
0,0.46998908421028335,5.673472579101131,4.012685184883585,0.8328676901705224,0.4358257084298283,0.44110611593460763,2.4364244238486825,0.44343227789298845
0,0.5185667976038643,5.780721921034972,4.161697814548425,0.7926748831442835,0.5066467861320454,0.5419127471028207,2.5946313639690364,0.4991444376873518
0,0.5747095572146753,5.907424052854596,4.241031155599393,0.8088367768639833,0.5563621603357626,0.5621665425498419,2.562734043071039,0.5468645324279556
0,0.44607163785786164,7.943016714002202,5.819363752888038,1.1732312958582036,0.45955247694975826,0.49085888412888795,3.581470341914679,0.45667891722815857
0,0.5680752178307064,5.91949879488004,4.2616185793832715,0.9236577832787669,0.5566051636799837,0.5612859912687855,2.6177930102372047,0.5404260070544816
0,0.7028240387314872,7.403390481837588,5.353550744467341,1.1753031140913142,0.6955199357776599,0.6815699978361396,3.2199269274971223,0.6887447311231697
0,0.6538050894451647,6.194918036621857,4.418452353259577,0.8769050056391425,0.656933265278326,0.6545788269024587,2.6684352474798083,0.6305701119194131
0,0.49310567326287824,5.7433777800267976,4.238590683911622,1.2171841127970542,0.48557290669318937,0.4877467360634412,2.660907551356469,0.48077387873450733
0,0.6382276918295638,7.326187884050991,5.304065185862483,1.2917786004366663,0.6352561034478125,0.6610570389669765,3.3332006636725158,0.6195110949573687
0,0.5150761532379152,5.8678434004705196,4.263965862063276,1.0756355910044575,0.5081779921384282,0.5102810192975729,2.6454179801737374,0.4936247434730573
0,0.4982761774097998,5.806273687595889,4.193095932172273,1.0254672236906786,0.4937159614638555,0.4917947068582182,2.6162801375162053,0.46486117403329924
0,0.8357907293233511,8.218162203451794,5.984095557034535,1.163395563321071,0.8574552792807927,0.8305667120941326,3.585039721851796,0.8092319554240778
0,0.6315644986845075,7.452379950016897,5.44042717014289,1.5937756500201132,0.6097953962175823,0.6408004351690737,3.4628540121438345,0.6077261947416163
0,0.651708959336504,6.3030015001359985,4.423801400056613,1.1511008349176661,0.6195670142288303,0.615814672510027,2.5626935418020573,0.6282330191819473
0,0.6440914480949319,7.06926875268421,5.2049537105462385,1.1367852007805037,0.6739532430861683,0.6695661148314768,3.1109203756209016,0.6306860829665821
0,0.607384198784213,5.830506581541458,4.179879213597637,1.077793117085035,0.6026861801993127,0.5941611892782618,2.555135069850546,0.5893638744790052
0,0.5049350160569266,6.147321248371082,4.506780219749304,1.0791577235071772,0.5038357097914123,0.5129640943413535,2.7587228134458313,0.4885856199581518
0,0.6157895530168191,6.186654215598705,4.425880362941579,1.154466342047012,0.6092286047092124,0.5829810101849014,2.57455815462248,0.5904453658527207
0,1.063849681874538,11.308916726218825,8.182149871035666,1.2260711926052554,1.1133337309392268,1.1093865392575,5.081872562563922,1.0403543092887815
0,0.5906763683994491,5.994712173383896,4.353862601278726,1.1108538013411087,0.5895737936393499,0.5822522905287738,2.669342885392623,0.569602287661342
0,0.5461662029592063,6.632241525872219,4.789081623903689,1.088103654041156,0.5461639597080199,0.5576173841892526,2.9878254573113483,0.5191734065142122
0,0.6330349447421926,6.250288093240202,4.459916189733619,0.9208475078555043,0.6336368329198719,0.6309914656555708,2.6957254014533696,0.6215237994288316
0,0.5438139228537858,6.678617804507052,4.827859206832239,1.1556736683504931,0.5430292048304715,0.5598706796058834,2.982290442051946,0.5236546840048102
0,0.5760875828337719,6.076499846182326,4.375445316707692,0.9195928672435508,0.5783232146985274,0.5850233475341108,2.6965497062062034,0.5441892124650409
0,0.5845481206387124,6.717966967077189,4.894105779528055,1.1490180994319805,0.5660795475670153,0.574397931033373,3.005809143127698,0.5685963064090157
0,0.5097460635484578,5.5575394367654125,3.951709900815819,0.9088568401266435,0.4940305829752774,0.5007724310642001,2.3606196037404628,0.49455345538487894
0,0.6738576232629074,6.6050987365004685,4.734999232472729,1.0089361464247515,0.689309297349155,0.6893722499547253,2.962814840145099,0.6413819563155928
0,0.5510264681304082,6.426018858335425,4.642166039519554,1.005652291820128,0.5749835942554856,0.5508649902178904,2.8300624414068554,0.5477188682566945
0,0.5409000391964552,6.689863137637165,4.88609824737558,1.089602449054242,0.550237802638594,0.5436591717866393,3.0078392038461805,0.5344965906482282
0,0.6387105433035319,6.571974638540001,4.744664311621401,0.9319743721898089,0.6374053358636125,0.6413992947289389,2.955910346958333,0.6094313749618755
0,0.5404893093165417,5.860754930582984,4.186393294060193,0.9586351814729944,0.5333135674864633,0.5330743682147939,2.5125732731581376,0.5082624294217646
0,0.49529010919948385,5.488362233994652,3.964703839003838,0.701579830624239,0.4943367162458072,0.501907823861691,2.4391672445142776,0.47682203474989420
